RC105
50	200
0	60
61	120
121	180
181	240
0	40	50	0	0	240	0	0	0	0	0	
1	25	85	20	71	191	10	0	0.1	0.5	1	
2	22	75	30	30	150	10	0.8	0.5	1	0	
3	22	85	10	64	184	10	0	0.3	0.8	1	
4	20	80	40	151	161	10	0	0	1	0	
5	20	85	20	40	160	10	0.7	0.1	1	0	
6	18	75	20	96	123	10	0	0.7	1	0	
7	15	75	20	35	155	10	0.3	0.1	1	0	
8	15	80	10	101	111	10	0	1	0	0	
9	10	35	20	101	111	10	0	1	0	0	
10	10	40	30	123	144	10	0	0	1	0	
11	8	40	40	69	79	10	0	1	0	0	
12	8	45	20	32	152	10	0.3	0.1	1	0	
13	5	35	10	152	162	10	0	0	1	0	
14	5	45	10	35	117	10	0.9	1	0	0	
15	2	40	20	68	78	10	0	1	0	0	
16	0	40	20	59	114	10	0.1	1	0	0	
17	0	45	20	147	180	10	0	0	1	0	
18	44	5	20	79	124	10	0	0.1	1	0	
19	42	10	40	58	115	10	0.5	1	0	0	
20	42	15	10	111	162	10	0	0.6	1	0	
21	40	5	10	45	165	10	0.1	0.6	1	0	
22	40	15	40	94	119	10	0	1	0	0	
23	38	5	30	75	85	10	0	1	0	0	
24	38	15	10	128	194	10	0	0	0.3	1	
25	35	5	20	171	181	10	0	0	0.6	1	
26	95	30	30	58	171	10	0.8	0.5	1	0	
27	95	35	20	60	93	10	0.8	1	0	0	
28	92	30	10	55	120	10	0.9	1	0	0	
29	90	35	10	52	112	10	0.5	1	0	0	
30	88	30	10	75	102	10	0	1	0	0	
31	88	35	20	50	170	10	0.4	0.2	1	0	
32	87	30	10	116	175	10	0	0.2	1	0	
33	85	25	10	51	85	10	0.8	1	0	0	
34	85	35	30	62	182	10	0	0.9	0.6	1	
35	67	85	20	138	169	10	0	0	1	0	
36	65	85	40	43	78	10	0.2	1	0	0	
37	65	82	10	69	189	10	0	0.8	0.1	1	
38	62	80	30	85	95	10	0	1	0	0	
39	60	80	10	36	74	10	0.1	1	0	0	
40	60	85	30	87	112	10	0	1	0	0	
41	58	75	20	92	121	10	0	0.1	1	0	
42	55	80	10	33	66	10	0.9	1	0	0	
43	55	85	20	117	168	10	0	0.2	1	0	
44	55	82	10	74	84	10	0	1	0	0	
45	20	82	10	37	72	10	0.6	1	0	0	
46	18	80	10	98	157	10	0	0.7	1	0	
47	2	45	10	38	109	10	0.2	1	0	0	
48	42	5	10	64	184	10	0	0.4	0.4	1	
49	42	12	10	109	128	10	0	0.7	1	0	
50	72	35	30	71	191	10	0	0.5	0.3	1	
