C207
50	700
0	847
848	1695
1696	2542
2543	3390
0	40	50	0	0	3390	0	0	0	0	0	
1	52	75	10	302	479	90	1	0	0	0	
2	45	70	30	157	428	90	1	0	0	0	
3	62	69	10	1138	1355	90	0	1	0	0	
4	60	66	10	1247	1434	90	0	1	0	0	
5	42	65	10	15	208	90	1	0	0	0	
6	16	42	20	209	944	90	0.1	1	0	0	
7	58	70	20	1059	1246	90	0	1	0	0	
8	34	60	20	2035	3288	90	0	0	0.1	1	
9	28	70	10	2090	3271	90	0	0	0.5	1	
10	35	66	10	2311	3283	90	0	0	0.3	1	
11	35	69	10	2428	3127	90	0	0	0.8	1	
12	25	85	20	1772	2625	90	0	0	0.1	1	
13	22	75	30	2135	2834	90	0	0	0.7	1	
14	22	85	10	1586	2625	90	0	0.3	0.1	1	
15	20	80	40	1858	2733	90	0	0	0.3	1	
16	20	85	40	1512	2515	90	0	0.1	1	0	
17	18	75	20	1895	2886	90	0	0	0.4	1	
18	15	75	20	1299	2344	90	0	0.1	1	0	
19	15	80	10	1461	2372	90	0	0.3	1	0	
20	30	50	10	10	963	90	0.5	1	0	0	
21	30	56	20	2062	3288	90	0	0	0.6	1	
22	28	52	20	12	752	90	1	0	0	0	
23	14	66	10	1316	2129	90	0	0.6	1	0	
24	25	50	10	15	532	90	1	0	0	0	
25	22	66	40	2177	2990	90	0	0	0.3	1	
26	8	62	10	1036	2213	90	0	0.6	1	0	
27	23	52	10	17	602	90	1	0	0	0	
28	4	55	20	1010	2043	90	0	0.8	1	0	
29	20	50	10	20	948	90	0.3	1	0	0	
30	20	55	10	63	702	90	1	0	0	0	
31	10	35	20	309	1412	90	0.7	1	0	0	
32	10	40	30	336	1009	90	0.9	1	0	0	
33	8	40	40	234	1295	90	0.1	1	0	0	
34	8	45	20	954	1897	90	0	0.2	1	0	
35	5	35	10	377	1534	90	0.2	1	0	0	
36	5	45	10	819	1846	90	0.8	0.9	1	0	
37	2	40	20	494	1607	90	0.6	1	0	0	
38	0	40	30	637	1648	90	0.2	1	0	0	
39	0	45	20	834	1641	90	0.8	1	0	0	
40	36	18	10	1468	2329	90	0	0.3	1	0	
41	35	32	10	2480	3195	90	0	0	0.6	1	
42	33	32	20	2421	3070	90	0	0	0.1	1	
43	33	35	10	2368	2937	90	0	0	0.2	1	
44	32	20	10	1621	2364	90	0	0.5	1	0	
45	30	30	10	1805	2564	90	0	0	0.8	1	
46	34	25	30	1782	2395	90	0	0	1	0	
47	30	35	10	2242	2877	90	0	0	0.4	1	
48	36	40	10	2605	3266	90	0	0	0	1	
49	48	20	10	812	1281	90	0.7	1	0	0	
50	26	32	10	1842	2901	90	0	0	0.4	1	
