C104
50	200
0	309
310	618
619	927
928	1236
0	40	50	0	0	1236	0	0	0	0	0	
1	45	68	10	0	1127	90	0.1	0.5	0.1	1	
2	45	70	30	0	1125	90	0.5	0.4	0.3	1	
3	42	66	10	0	1129	90	0.8	0.7	0.1	1	
4	42	68	10	727	782	90	0	0	1	0	
5	42	65	10	0	1130	90	0.7	0.5	0.3	1	
6	40	69	20	0	1127	90	0.1	0.3	0.1	1	
7	40	66	20	0	1130	90	0.9	0.4	0.1	1	
8	38	68	20	255	324	90	0.1	1	0	0	
9	38	70	10	534	605	90	0	1	0	0	
10	35	66	10	0	1129	90	0.5	0.5	0.6	1	
11	35	69	10	448	505	90	0	1	0	0	
12	25	85	20	0	1107	90	0.1	0.6	0.4	1	
13	22	75	30	30	92	90	1	0	0	0	
14	22	85	10	0	1106	90	0.1	0.6	0.7	1	
15	20	80	40	384	429	90	0	1	0	0	
16	20	85	40	0	1105	90	0.5	0.3	0.8	1	
17	18	75	20	0	1112	90	0.9	0.9	0.5	1	
18	15	75	20	0	1110	90	0.4	0.2	0.8	1	
19	15	80	10	0	1106	90	0.7	0.8	0.9	1	
20	30	50	10	0	1136	90	0.6	0.3	0.2	1	
21	30	52	20	0	1135	90	0.8	0.1	0.3	1	
22	28	52	20	0	1133	90	0.6	0.1	0.1	1	
23	28	55	10	732	777	90	0	0	1	0	
24	25	50	10	0	1131	90	0.2	0.2	0.5	1	
25	25	52	40	169	224	90	1	0	0	0	
26	25	55	10	0	1130	90	0.8	0.7	0.4	1	
27	23	52	10	0	1128	90	0.7	0.4	0.4	1	
28	23	55	20	0	1128	90	0.7	0.1	0.5	1	
29	20	50	10	0	1126	90	0.7	0.6	0.5	1	
30	20	55	10	0	1125	90	0.1	0.2	0.4	1	
31	10	35	20	0	1112	90	0.5	0.9	0.7	1	
32	10	40	30	0	1114	90	0.1	0.6	0.4	1	
33	8	40	40	0	1112	90	0.6	0.5	0.1	1	
34	8	45	20	0	1113	90	0.1	0.9	0.6	1	
35	5	35	10	0	1107	90	0.4	0.1	0.9	1	
36	5	45	10	0	1110	90	0.1	0.8	0.8	1	
37	2	40	20	0	1106	90	0.1	0.1	0.8	1	
38	0	40	30	479	522	90	0	1	0	0	
39	0	45	20	0	1105	90	0.1	0.5	0.7	1	
40	35	30	10	0	1125	90	0.2	0.5	0.6	1	
41	35	32	10	0	1127	90	0.7	0.4	0.1	1	
42	33	32	20	0	1126	90	0.8	0.1	0.5	1	
43	33	35	10	0	1129	90	0.4	0.1	0.9	1	
44	32	30	10	359	412	90	0	1	0	0	
45	30	30	10	0	1123	90	0.5	0.3	0.4	1	
46	30	32	30	0	1125	90	0.8	0.3	0.4	1	
47	30	35	10	0	1127	90	0.9	0.2	0.7	1	
48	28	30	10	0	1122	90	0.1	0.7	0.8	1	
49	28	35	10	0	1126	90	0.5	0.8	0.1	1	
50	26	32	10	0	1123	90	0.5	0.1	0.5	1	
