R208
25	1000
0	250
251	500
501	750
751	1000
0	35	35	0	0	1000	0	0	0	0	0	
1	41	49	10	0	974	10	0.1	0.5	0.1	1	
2	35	17	7	0	972	10	0.5	0.4	0.3	1	
3	55	45	13	0	967	10	0.8	0.7	0.1	1	
4	55	20	19	620	860	10	0	0	0.7	1	
5	15	30	26	0	969	10	0.3	0.1	0.1	1	
6	25	30	3	0	978	10	0.1	0.1	0.9	1	
7	20	50	5	0	968	10	0.1	0.1	0.1	1	
8	10	43	9	323	563	10	0	0.5	1	0	
9	55	60	16	329	569	10	0	0.6	1	0	
10	30	60	16	0	964	10	0.1	0.6	0.4	1	
11	20	65	12	146	386	10	0.1	1	0	0	
12	50	35	19	0	975	10	0.7	0.8	0.5	1	
13	30	25	23	639	879	10	0	0	0.8	1	
14	15	10	20	0	957	10	0.9	0.9	0.5	1	
15	30	5	8	118	358	10	0.4	1	0	0	
16	10	20	19	0	960	10	0.8	0.2	0.7	1	
17	5	30	2	0	959	10	0.9	0.9	0.6	1	
18	20	40	12	0	974	10	0.2	0.2	0.8	1	
19	15	60	17	0	957	10	0.3	0.1	0.6	1	
20	45	65	9	0	958	10	0.1	0.9	0.2	1	
21	45	20	11	0	971	10	0.5	0.6	0.8	1	
22	45	10	18	0	963	10	0.4	0.2	0.7	1	
23	55	5	29	146	386	10	0.4	1	0	0	
24	65	35	3	0	960	10	0.7	0.1	0.5	1	
25	65	20	6	716	956	10	0	0	0.7	1	
