RC201
25	1000
0	240
241	480
481	720
721	960
0	40	50	0	0	960	0	0	0	0	0	
1	25	85	20	673	793	10	0	0	0.1	1	
2	22	75	30	152	272	10	0.1	1	0	0	
3	22	85	10	471	591	10	0	0.5	1	0	
4	20	80	40	644	764	10	0	0	0.3	1	
5	20	85	20	73	193	10	1	0	0	0	
6	18	75	20	388	508	10	0	0.8	1	0	
7	15	75	20	300	420	10	0	1	0	0	
8	15	80	10	367	487	10	0	0.1	1	0	
9	10	35	20	371	491	10	0	0.7	1	0	
10	10	40	30	519	639	10	0	0	1	0	
11	8	40	40	195	315	10	0.3	1	0	0	
12	8	45	20	223	343	10	0.1	1	0	0	
13	5	35	10	653	773	10	0	0	0.1	1	
14	5	45	10	35	155	10	1	0	0	0	
15	2	40	20	174	294	10	0.9	1	0	0	
16	0	40	20	255	375	10	0	1	0	0	
17	0	45	20	703	823	10	0	0	0.1	1	
18	44	5	20	335	455	10	0	1	0	0	
19	42	10	40	254	374	10	0	1	0	0	
20	42	15	10	537	657	10	0	0	1	0	
21	40	5	10	215	335	10	0.1	1	0	0	
22	40	15	40	375	495	10	0	0.5	1	0	
23	38	5	30	201	321	10	0.6	1	0	0	
24	38	15	10	681	801	10	0	0	0.1	1	
25	35	5	20	784	904	10	0	0	0	1	
