RC103
25	200
0	60
61	120
121	180
181	240
0	40	50	0	0	240	0	0	0	0	0	
1	25	85	20	0	191	10	0.1	0.5	0.1	1	
2	22	75	30	0	199	10	0.5	0.4	0.3	1	
3	22	85	10	0	190	10	0.8	0.7	0.1	1	
4	20	80	40	141	171	10	0	0	1	0	
5	20	85	20	0	189	10	0.7	0.5	0.3	1	
6	18	75	20	95	125	10	0	0.1	1	0	
7	15	75	20	0	194	10	0.1	0.1	0.9	1	
8	15	80	10	91	121	10	0	0.1	1	0	
9	10	35	20	91	121	10	0	0.1	1	0	
10	10	40	30	119	149	10	0	0.5	1	0	
11	8	40	40	59	89	10	0.6	1	0	0	
12	8	45	20	0	197	10	0.1	0.6	0.4	1	
13	5	35	10	142	172	10	0	0	1	0	
14	5	45	10	0	194	10	0.1	0.6	0.7	1	
15	2	40	20	58	88	10	0.5	1	0	0	
16	0	40	20	0	188	10	0.8	0.7	0.9	1	
17	0	45	20	149	179	10	0	0	1	0	
18	44	5	20	0	184	10	0.5	0.1	0.4	1	
19	42	10	40	0	189	10	0.8	0.2	0.7	1	
20	42	15	10	0	194	10	0.9	0.9	0.6	1	
21	40	5	10	0	185	10	0.2	0.2	0.8	1	
22	40	15	40	92	122	10	0	0.3	1	0	
23	38	5	30	65	95	10	0	1	0	0	
24	38	15	10	0	194	10	0.6	0.1	0.1	1	
25	35	5	20	154	184	10	0	0	0.2	1	
