R211
25	1000
0	250
251	500
501	750
751	1000
0	35	35	0	0	1000	0	0	0	0	0	
1	41	49	10	451	974	10	0	0.1	0.5	1	
2	35	17	7	18	534	10	0.8	0.5	1	0	
3	55	45	13	378	733	10	0	0.3	1	0	
4	55	20	19	477	965	10	0	0.8	0.7	1	
5	15	30	26	20	610	10	0.8	0.7	1	0	
6	25	30	3	245	684	10	0.3	0.1	1	0	
7	20	50	5	172	569	10	0.3	0.1	1	0	
8	10	43	9	245	640	10	0.9	0.4	1	0	
9	55	60	16	231	666	10	0.1	0.1	1	0	
10	30	60	16	430	779	10	0	0.5	0.5	1	
11	20	65	12	33	511	10	0.6	0.1	1	0	
12	50	35	19	50	523	10	0.4	0.3	1	0	
13	30	25	23	462	978	10	0	0.6	0.7	1	
14	15	10	20	32	694	10	0.5	0.3	1	0	
15	30	5	8	30	519	10	0.7	0.9	1	0	
16	10	20	19	102	543	10	0.5	0.1	1	0	
17	5	30	2	444	959	10	0	0.2	0.8	1	
18	20	40	12	229	582	10	0.7	0.8	1	0	
19	15	60	17	95	552	10	0.9	0.6	1	0	
20	45	65	9	418	829	10	0	0.2	0.2	1	
21	45	20	11	36	509	10	0.1	0.3	1	0	
22	45	10	18	246	657	10	0.6	0.1	1	0	
23	55	5	29	36	514	10	0.9	0.2	1	0	
24	65	35	3	435	960	10	0	0.5	0.6	1	
25	65	20	6	438	956	10	0	0.7	0.4	1	
